id_1,cannon_teff_1,cannon_logg_1,cannon_m_h_1,cannon_alpha_m_1,cannon_teff_err_1,cannon_logg_err_1,cannon_m_h_err_1,cannon_alpha_m_err_1,cannon_red_chisq_1,ra_1_1,dec_1_1,snrg_1_1,codeindex_1,obsid_1,designation_1,obsdate_1,lmjd_1,mjd_1,planid_1,spid_1,fiberid_1,ra_obs_1,dec_obs_1,snru_1,snrg_2_1,snrr_1,snri_1,snrz_1,objtype_1,class_1,subclass_1,z_1,z_err_1,magtype_1,mag1_1,mag2_1,mag3_1,mag4_1,mag5_1,mag6_1,mag7_1,tsource_1,fibertype_1,tfrom_1,tcomment_1,offsets_1,offset_v_1,ra_2_1,dec_2_1,Separation_1,GAL_LONG_1,GAL_LAT_1,NA_FE_5889,NA_FE_5889_err,id_2,cannon_teff_2,cannon_logg_2,cannon_m_h_2,cannon_alpha_m_2,cannon_teff_err_2,cannon_logg_err_2,cannon_m_h_err_2,cannon_alpha_m_err_2,cannon_red_chisq_2,ra_1_2,dec_1_2,snrg_1_2,codeindex_2,obsid_2,designation_2,obsdate_2,lmjd_2,mjd_2,planid_2,spid_2,fiberid_2,ra_obs_2,dec_obs_2,snru_2,snrg_2_2,snrr_2,snri_2,snrz_2,objtype_2,class_2,subclass_2,z_2,z_err_2,magtype_2,mag1_2,mag2_2,mag3_2,mag4_2,mag5_2,mag6_2,mag7_2,tsource_2,fibertype_2,tfrom_2,tcomment_2,offsets_2,offset_v_2,ra_2_2,dec_2_2,Separation_2,id,cannon_teff,cannon_logg,cannon_m_h,cannon_alpha_m,cannon_teff_err,cannon_logg_err,cannon_m_h_err,cannon_alpha_m_err,cannon_red_chisq,ra_1,dec_1,snrg_1,codeindex,obsid,designation,obsdate,lmjd,mjd,planid,spid,fiberid,ra_obs,dec_obs,snru,snrg_2,snrr,snri,snrz,objtype,class,subclass,z,z_err,magtype,mag1,mag2,mag3,mag4,mag5,mag6,mag7,tsource,fibertype,tfrom,tcomment,offsets,offset_v,ra_2,dec_2,Separation,GAL_LONG_2,GAL_LAT_2,K_FE,K_FE_err,K_FE_kernel,K_FE_kernel_err
spec-56292-GAC089N16V1_sp16-065.fits,5388.474513,3.7990551,-0.165116679,0.049578612,43.16309867,0.064291998,0.049600986,0.0184467,0.434919874,88.114293,18.274464,28.27000046,139571,98816065,J055227.43+181628.0,30/12/12,56292,56291,GAC089N16V1,16,65,88.114293,18.274464,10.79,28.27,17.45,22.35,27.02,Star,STAR,F9,2.70E-05,7.10E-05,ugrijhk,99,99,99,99,11.88,11.15,10.97,PILOT,Obj,SDSS,XY0556+1621_V1,0,0,88.114293,18.274464,0,189.959189,-4.135381054,-0.029249739,0,spec-56292-GAC089N16V1_sp16-065.fits,5388.474513,3.7990551,-0.165116679,0.049578612,43.16309867,0.064291998,0.049600986,0.0184467,0.434919874,88.114293,18.274464,28.27000046,139571,98816065,J055227.43+181628.0,30/12/12,56292,56291,GAC089N16V1,16,65,88.114293,18.274464,10.79,28.27,17.45,22.35,27.02,Star,STAR,F9,2.70E-05,7.10E-05,ugrijhk,99,99,99,99,11.88,11.15,10.97,PILOT,Obj,SDSS,XY0556+1621_V1,0,0,88.114293,18.274464,0,spec-56292-GAC089N16V1_sp16-065.fits,5388.474513,3.7990551,-0.165116679,0.049578612,43.16309867,0.064291998,0.049600986,0.0184467,0.434919874,88.114293,18.274464,28.27000046,139571,98816065,J055227.43+181628.0,30/12/12,56292,56291,GAC089N16V1,16,65,88.114293,18.274464,10.79,28.27,17.45,22.35,27.02,Star,STAR,F9,2.70E-05,7.10E-05,ugrijhk,99,99,99,99,11.88,11.15,10.97,PILOT,Obj,SDSS,XY0556+1621_V1,0,0,88.114293,18.274464,0,189.959189,-4.135381054,1.101231547,0.114139004,6.295528559,45.83648679
spec-56292-GAC089N16V3_sp08-207.fits,4487.424185,2.153791359,-0.682752105,0.012028987,34.3880076,0.083150106,0.049292057,0.014806149,4.346733912,89.896202,15.047817,23.65999985,140110,99008207,J055935.08+150252.1,30/12/12,56292,56291,GAC089N16V3,8,207,89.896202,15.047817,0,23.66,43.93,60.34,73.05,Star,STAR,G5,3.03E-04,4.60E-05,ugrijhk,99,13.44,12.22,11.74,10.08,9.39,9.2,PILOT,Obj,SDSS,XY0556+1621_V3,0,0,89.896202,15.047817,0,193.6168894,-4.267726584,0.779271446,0.031958916,spec-56292-GAC089N16V3_sp08-207.fits,4487.424185,2.153791359,-0.682752105,0.012028987,34.3880076,0.083150106,0.049292057,0.014806149,4.346733912,89.896202,15.047817,23.65999985,140110,99008207,J055935.08+150252.1,30/12/12,56292,56291,GAC089N16V3,8,207,89.896202,15.047817,0,23.66,43.93,60.34,73.05,Star,STAR,G5,3.03E-04,4.60E-05,ugrijhk,99,13.44,12.22,11.74,10.08,9.39,9.2,PILOT,Obj,SDSS,XY0556+1621_V3,0,0,89.896202,15.047817,0,spec-56292-GAC089N16V3_sp08-207.fits,4487.424185,2.153791359,-0.682752105,0.012028987,34.3880076,0.083150106,0.049292057,0.014806149,4.346733912,89.896202,15.047817,23.65999985,140110,99008207,J055935.08+150252.1,30/12/12,56292,56291,GAC089N16V3,8,207,89.896202,15.047817,0,23.66,43.93,60.34,73.05,Star,STAR,G5,3.03E-04,4.60E-05,ugrijhk,99,13.44,12.22,11.74,10.08,9.39,9.2,PILOT,Obj,SDSS,XY0556+1621_V3,0,0,89.896202,15.047817,0,193.6168894,-4.267726584,1.214419478,0.05289706,-26.69331432,12.11933842
spec-56296-GAC096N02V2_sp08-115.fits,4879.05943,2.338099927,-0.131457865,0.011934315,869.0647928,0.006826701,0.001441672,1.56E-04,0.558273971,97.804756,1.9834436,14.10000038,146509,101208115,J063113.14+015900.3,3/1/13,56296,56295,GAC096N02V2,8,115,97.804756,1.9834436,1.72,14.1,59.53,111.43,102.57,Star,STAR,G5,2.62E-04,5.80E-05,ugrijhk,99,15.45,13.89,13.14,11.15,10.48,10.23,PILOT,Obj,SDSS,XY0627+0254_V2,0,0,97.804756,1.9834436,0,208.8551082,-3.588224477,-0.005669488,0,spec-56296-GAC096N02V2_sp08-115.fits,4879.05943,2.338099927,-0.131457865,0.011934315,869.0647928,0.006826701,0.001441672,1.56E-04,0.558273971,97.804756,1.9834436,14.10000038,146509,101208115,J063113.14+015900.3,3/1/13,56296,56295,GAC096N02V2,8,115,97.804756,1.9834436,1.72,14.1,59.53,111.43,102.57,Star,STAR,G5,2.62E-04,5.80E-05,ugrijhk,99,15.45,13.89,13.14,11.15,10.48,10.23,PILOT,Obj,SDSS,XY0627+0254_V2,0,0,97.804756,1.9834436,0,spec-56296-GAC096N02V2_sp08-115.fits,4879.05943,2.338099927,-0.131457865,0.011934315,869.0647928,0.006826701,0.001441672,1.56E-04,0.558273971,97.804756,1.9834436,14.10000038,146509,101208115,J063113.14+015900.3,3/1/13,56296,56295,GAC096N02V2,8,115,97.804756,1.9834436,1.72,14.1,59.53,111.43,102.57,Star,STAR,G5,2.62E-04,5.80E-05,ugrijhk,99,15.45,13.89,13.14,11.15,10.48,10.23,PILOT,Obj,SDSS,XY0627+0254_V2,0,0,97.804756,1.9834436,0,208.8551082,-3.588224477,1.065992692,0.031774409,-49.43451619,10.58975769
spec-56299-HD112355N103146M01_sp14-183.fits,4519.609262,1.717343858,-1.414120736,0.3185858,122.8084757,0.271752811,0.180617763,0.049207185,0.170044128,168.960785,10.701084,9.409999847,151261,103514183,J111550.58+104203.9,6/1/13,56299,56298,HD112355N103146F01,14,183,168.960785,10.701084,1.36,10.56,20.11,22.17,15.42,Star,STAR,G7,3.83E-04,7.30E-05,griz,16.39,15.46,15.04,14.84,99,99,99,LEGUE_LCH,Obj,SDSS,1.23766E+18,0,0,168.960785,10.701084,0,244.4780151,62.15350927,-0.24714897,0,spec-56299-HD112355N103146M01_sp14-183.fits,4519.609262,1.717343858,-1.414120736,0.3185858,122.8084757,0.271752811,0.180617763,0.049207185,0.170044128,168.960785,10.701084,9.409999847,151261,103514183,J111550.58+104203.9,6/1/13,56299,56298,HD112355N103146F01,14,183,168.960785,10.701084,1.36,10.56,20.11,22.17,15.42,Star,STAR,G7,3.83E-04,7.30E-05,griz,16.39,15.46,15.04,14.84,99,99,99,LEGUE_LCH,Obj,SDSS,1.23766E+18,0,0,168.960785,10.701084,0,spec-56299-HD112355N103146M01_sp14-183.fits,4519.609262,1.717343858,-1.414120736,0.3185858,122.8084757,0.271752811,0.180617763,0.049207185,0.170044128,168.960785,10.701084,9.409999847,151261,103514183,J111550.58+104203.9,6/1/13,56299,56298,HD112355N103146F01,14,183,168.960785,10.701084,1.36,10.56,20.11,22.17,15.42,Star,STAR,G7,3.83E-04,7.30E-05,griz,16.39,15.46,15.04,14.84,99,99,99,LEGUE_LCH,Obj,SDSS,1.23766E+18,0,0,168.960785,10.701084,0,244.4780151,62.15350927,1.316252102,0.062548791,24.08738162,34.41063235
spec-56301-HD110643N151055F01_sp12-241.fits,4524.115666,1.917050638,-1.296973264,0.130776637,83.57816833,0.210888896,0.128808549,0.048772993,0.297467373,167.594376,17.214194,12.81000042,152568,104812241,J111022.65+171251.0,8/1/13,56301,56300,HD110643N151055F01,12,241,167.594376,17.214194,1.48,12.81,22.24,30.14,18.64,Star,STAR,K1,8.25E-04,7.50E-05,griz,16.11,15.45,15.19,15.06,99,99,99,LEGUE_LCH,Obj,SDSS,1.23767E+18,0,0,167.594376,17.214194,0,230.6824897,64.65502401,-0.027841643,0,spec-56301-HD110643N151055F01_sp12-241.fits,4524.115666,1.917050638,-1.296973264,0.130776637,83.57816833,0.210888896,0.128808549,0.048772993,0.297467373,167.594376,17.214194,12.81000042,152568,104812241,J111022.65+171251.0,8/1/13,56301,56300,HD110643N151055F01,12,241,167.594376,17.214194,1.48,12.81,22.24,30.14,18.64,Star,STAR,K1,8.25E-04,7.50E-05,griz,16.11,15.45,15.19,15.06,99,99,99,LEGUE_LCH,Obj,SDSS,1.23767E+18,0,0,167.594376,17.214194,0,spec-56301-HD110643N151055F01_sp12-241.fits,4524.115666,1.917050638,-1.296973264,0.130776637,83.57816833,0.210888896,0.128808549,0.048772993,0.297467373,167.594376,17.214194,12.81000042,152568,104812241,J111022.65+171251.0,8/1/13,56301,56300,HD110643N151055F01,12,241,167.594376,17.214194,1.48,12.81,22.24,30.14,18.64,Star,STAR,K1,8.25E-04,7.50E-05,griz,16.11,15.45,15.19,15.06,99,99,99,LEGUE_LCH,Obj,SDSS,1.23767E+18,0,0,167.594376,17.214194,0,230.6824897,64.65502401,1.308155383,0.039726184,24.08738189,23.34836916
spec-56302-HD100908N183150B01_sp14-214.fits,4373.655631,2.303539161,0.011072869,0.01357145,26.65207466,0.068125843,0.037157481,0.016047031,0.389386297,150.22634,18.926529,17.69000053,153982,105414214,J100054.32+185535.5,9/1/13,56302,56301,HD100908N183150B01,14,214,150.22634,18.926529,1.12,17.69,47.79,66.07,48.83,Star,STAR,K3,4.97E-04,4.30E-05,gribvjh,15.45,13.81,13.87,15.5,14.28,12.01,11.37,LEGUE_LCH,Obj,UCAC4,126863521,0,0,150.22634,18.926529,0,215.4932784,50.10936829,-0.077117933,0,spec-56302-HD100908N183150B01_sp14-214.fits,4373.655631,2.303539161,0.011072869,0.01357145,26.65207466,0.068125843,0.037157481,0.016047031,0.389386297,150.22634,18.926529,17.69000053,153982,105414214,J100054.32+185535.5,9/1/13,56302,56301,HD100908N183150B01,14,214,150.22634,18.926529,1.12,17.69,47.79,66.07,48.83,Star,STAR,K3,4.97E-04,4.30E-05,gribvjh,15.45,13.81,13.87,15.5,14.28,12.01,11.37,LEGUE_LCH,Obj,UCAC4,126863521,0,0,150.22634,18.926529,0,spec-56302-HD100908N183150B01_sp14-214.fits,4373.655631,2.303539161,0.011072869,0.01357145,26.65207466,0.068125843,0.037157481,0.016047031,0.389386297,150.22634,18.926529,17.69000053,153982,105414214,J100054.32+185535.5,9/1/13,56302,56301,HD100908N183150B01,14,214,150.22634,18.926529,1.12,17.69,47.79,66.07,48.83,Star,STAR,K3,4.97E-04,4.30E-05,gribvjh,15.45,13.81,13.87,15.5,14.28,12.01,11.37,LEGUE_LCH,Obj,UCAC4,126863521,0,0,150.22634,18.926529,0,215.4932784,50.10936829,0.989663597,0.092621005,24.08737883,14.39172732
spec-56309-GAC088N20V3_sp09-178.fits,4325.572235,1.987952915,-0.098753604,-0.032371958,31.36286239,0.072170457,0.04338285,0.010998493,0.750456418,89.786361,21.01049,6.199999809,158715,108009178,J055908.72+210037.7,16/1/13,56309,56308,GAC088N20V3,9,178,89.786361,21.01049,1.46,6.2,43.38,91.54,89.6,Star,STAR,K5,1.86E-04,4.10E-05,ugrijhk,99,15.97,13.98,0,10.51,9.54,9.18,PILOT,Obj,0,XY0554+2016_V3,0,0,89.786361,21.01049,0,188.3809283,-1.400342162,-0.170410172,0,spec-56309-GAC088N20V3_sp09-178.fits,4325.572235,1.987952915,-0.098753604,-0.032371958,31.36286239,0.072170457,0.04338285,0.010998493,0.750456418,89.786361,21.01049,6.199999809,158715,108009178,J055908.72+210037.7,16/1/13,56309,56308,GAC088N20V3,9,178,89.786361,21.01049,1.46,6.2,43.38,91.54,89.6,Star,STAR,K5,1.86E-04,4.10E-05,ugrijhk,99,15.97,13.98,0,10.51,9.54,9.18,PILOT,Obj,0,XY0554+2016_V3,0,0,89.786361,21.01049,0,spec-56309-GAC088N20V3_sp09-178.fits,4325.572235,1.987952915,-0.098753604,-0.032371958,31.36286239,0.072170457,0.04338285,0.010998493,0.750456418,89.786361,21.01049,6.199999809,158715,108009178,J055908.72+210037.7,16/1/13,56309,56308,GAC088N20V3,9,178,89.786361,21.01049,1.46,6.2,43.38,91.54,89.6,Star,STAR,K5,1.86E-04,4.10E-05,ugrijhk,99,15.97,13.98,0,10.51,9.54,9.18,PILOT,Obj,0,XY0554+2016_V3,0,0,89.786361,21.01049,0,188.3809283,-1.400342162,1.040178588,0.018358395,-49.43451794,0.041849735
spec-56309-GAC088N20V3_sp12-137.fits,4691.222306,2.939900331,0.369383118,0.002191028,45.47191678,0.095699757,0.052309248,0.01701861,0.301915676,89.267933,21.833384,9.949999809,158819,108012137,J055704.30+215000.1,16/1/13,56309,56308,GAC088N20V3,12,137,89.267933,21.833384,0,9.95,27.84,54.34,46.7,Star,STAR,K5,1.66E-04,4.70E-05,ugrijhk,99,99,99,99,12.07,11.39,11.18,PILOT,Obj,0,XY0554+2016_V3,0,0,89.267933,21.833384,0,187.4266946,-1.407294138,-0.093355441,0,spec-56309-GAC088N20V3_sp12-137.fits,4691.222306,2.939900331,0.369383118,0.002191028,45.47191678,0.095699757,0.052309248,0.01701861,0.301915676,89.267933,21.833384,9.949999809,158819,108012137,J055704.30+215000.1,16/1/13,56309,56308,GAC088N20V3,12,137,89.267933,21.833384,0,9.95,27.84,54.34,46.7,Star,STAR,K5,1.66E-04,4.70E-05,ugrijhk,99,99,99,99,12.07,11.39,11.18,PILOT,Obj,0,XY0554+2016_V3,0,0,89.267933,21.833384,0,spec-56309-GAC088N20V3_sp12-137.fits,4691.222306,2.939900331,0.369383118,0.002191028,45.47191678,0.095699757,0.052309248,0.01701861,0.301915676,89.267933,21.833384,9.949999809,158819,108012137,J055704.30+215000.1,16/1/13,56309,56308,GAC088N20V3,12,137,89.267933,21.833384,0,9.95,27.84,54.34,46.7,Star,STAR,K5,1.66E-04,4.70E-05,ugrijhk,99,99,99,99,12.07,11.39,11.18,PILOT,Obj,0,XY0554+2016_V3,0,0,89.267933,21.833384,0,187.4266946,-1.407294138,0.840022579,0.103398588,-44.86785347,22.58793092
spec-56310-HD105614N420029F01_sp14-160.fits,5050.190391,2.746676246,-1.286662345,0.118218227,198.5459591,0.420400806,0.266469558,0.089657886,0.182693872,162.003801,42.7197254,6.21999979,164025,109014160,J104800.91+424311.0,17/1/13,56310,56309,HD105614N420029F01,14,160,162.003801,42.7197254,1.37,6.22,11.04,15.31,6.91,Star,STAR,G0,5.47E-04,1.18E-04,ugriz,19.31,17.96,17.4,17.22,17.11,99,99,LEGUE_NAOC,Obj,SDSS_spec,3.66939E+18,0,0,162.003801,42.7197254,0,172.9302905,60.53506046,-0.01426172,0,spec-56310-HD105614N420029F01_sp14-160.fits,5050.190391,2.746676246,-1.286662345,0.118218227,198.5459591,0.420400806,0.266469558,0.089657886,0.182693872,162.003801,42.7197254,6.21999979,164025,109014160,J104800.91+424311.0,17/1/13,56310,56309,HD105614N420029F01,14,160,162.003801,42.7197254,1.37,6.22,11.04,15.31,6.91,Star,STAR,G0,5.47E-04,1.18E-04,ugriz,19.31,17.96,17.4,17.22,17.11,99,99,LEGUE_NAOC,Obj,SDSS_spec,3.66939E+18,0,0,162.003801,42.7197254,0,spec-56310-HD105614N420029F01_sp14-160.fits,5050.190391,2.746676246,-1.286662345,0.118218227,198.5459591,0.420400806,0.266469558,0.089657886,0.182693872,162.003801,42.7197254,6.21999979,164025,109014160,J104800.91+424311.0,17/1/13,56310,56309,HD105614N420029F01,14,160,162.003801,42.7197254,1.37,6.22,11.04,15.31,6.91,Star,STAR,G0,5.47E-04,1.18E-04,ugriz,19.31,17.96,17.4,17.22,17.11,99,99,LEGUE_NAOC,Obj,SDSS_spec,3.66939E+18,0,0,162.003801,42.7197254,0,172.9302905,60.53506046,1.296341398,0.086577183,24.08738161,58.17939428
spec-56316-GAC118N03V3_sp04-129.fits,4741.400825,2.386625142,-0.614040527,0.049724777,48.5142458,0.122254912,0.064917138,0.023726745,0.280686076,117.87327,2.6936,18.48999977,164962,109704129,J075129.58+024136.9,23/1/13,56316,56315,GAC118N03V3,4,129,117.87327,2.6936,2.98,18.49,35.39,41.54,37.16,Star,STAR,G5,4.29E-04,5.70E-05,ugrijhk,99,13.81,13.12,0,11.69,11.23,11.1,PILOT,Obj,0,XY0752+0316_V3,0,0,117.87327,2.6936,0,217.4459013,14.57972865,-0.065659744,0,spec-56316-GAC118N03V3_sp04-129.fits,4741.400825,2.386625142,-0.614040527,0.049724777,48.5142458,0.122254912,0.064917138,0.023726745,0.280686076,117.87327,2.6936,18.48999977,164962,109704129,J075129.58+024136.9,23/1/13,56316,56315,GAC118N03V3,4,129,117.87327,2.6936,2.98,18.49,35.39,41.54,37.16,Star,STAR,G5,4.29E-04,5.70E-05,ugrijhk,99,13.81,13.12,0,11.69,11.23,11.1,PILOT,Obj,0,XY0752+0316_V3,0,0,117.87327,2.6936,0,spec-56316-GAC118N03V3_sp04-129.fits,4741.400825,2.386625142,-0.614040527,0.049724777,48.5142458,0.122254912,0.064917138,0.023726745,0.280686076,117.87327,2.6936,18.48999977,164962,109704129,J075129.58+024136.9,23/1/13,56316,56315,GAC118N03V3,4,129,117.87327,2.6936,2.98,18.49,35.39,41.54,37.16,Star,STAR,G5,4.29E-04,5.70E-05,ugrijhk,99,13.81,13.12,0,11.69,11.23,11.1,PILOT,Obj,0,XY0752+0316_V3,0,0,117.87327,2.6936,0,217.4459013,14.57972865,1.071323407,0.09664495,24.08738344,9.57E-09
spec-56321-GAC099N59V2_sp07-028.fits,5285.426198,3.74356475,-0.057575984,0.065407399,51.74885368,0.084499632,0.057519033,0.024127552,0.357252899,100.38529,58.066933,24.54999924,168709,115007028,J064132.46+580400.9,28/1/13,56321,56320,GAC099N59V2,7,28,100.38529,58.066933,6.54,24.55,13.59,14.59,12.2,Star,STAR,F9,-3.90E-05,5.90E-05,ugrijhk,99,14.63,13.3,13.14,12.04,11.53,11.43,PILOT,Obj,0,XY0636+5939_V2,0,0,100.38529,58.066933,0,157.5422593,21.50957519,0.256605111,0.948434967,spec-56321-GAC099N59V2_sp07-028.fits,5285.426198,3.74356475,-0.057575984,0.065407399,51.74885368,0.084499632,0.057519033,0.024127552,0.357252899,100.38529,58.066933,24.54999924,168709,115007028,J064132.46+580400.9,28/1/13,56321,56320,GAC099N59V2,7,28,100.38529,58.066933,6.54,24.55,13.59,14.59,12.2,Star,STAR,F9,-3.90E-05,5.90E-05,ugrijhk,99,14.63,13.3,13.14,12.04,11.53,11.43,PILOT,Obj,0,XY0636+5939_V2,0,0,100.38529,58.066933,0,spec-56321-GAC099N59V2_sp07-028.fits,5285.426198,3.74356475,-0.057575984,0.065407399,51.74885368,0.084499632,0.057519033,0.024127552,0.357252899,100.38529,58.066933,24.54999924,168709,115007028,J064132.46+580400.9,28/1/13,56321,56320,GAC099N59V2,7,28,100.38529,58.066933,6.54,24.55,13.59,14.59,12.2,Star,STAR,F9,-3.90E-05,5.90E-05,ugrijhk,99,14.63,13.3,13.14,12.04,11.53,11.43,PILOT,Obj,0,XY0636+5939_V2,0,0,100.38529,58.066933,0,157.5422593,21.50957519,1.062166461,0.151152363,24.08738318,74.57981751
spec-56331-GAC097N37V1_sp12-160.fits,4853.840626,2.730508216,-0.523145776,0.018695405,188.7507032,0.416284284,0.228763338,0.067887316,0.169325733,99.785748,38.291133,5.320000172,175922,118812160,J063908.57+381728.0,7/2/13,56331,56330,GAC097N37V1,12,160,99.785748,38.291133,0.31,5.32,10.2,17.48,11.35,Star,STAR,F9,8.60E-05,5.60E-05,ugrijhk,99,14,13.27,12.93,11.79,11.29,11.15,PILOT,Obj,0,XY0631+3710_V1,0,0,99.785748,38.291133,0,176.8718977,14.18763286,1.001142716,0.082684385,spec-56331-GAC097N37V1_sp12-160.fits,4853.840626,2.730508216,-0.523145776,0.018695405,188.7507032,0.416284284,0.228763338,0.067887316,0.169325733,99.785748,38.291133,5.320000172,175922,118812160,J063908.57+381728.0,7/2/13,56331,56330,GAC097N37V1,12,160,99.785748,38.291133,0.31,5.32,10.2,17.48,11.35,Star,STAR,F9,8.60E-05,5.60E-05,ugrijhk,99,14,13.27,12.93,11.79,11.29,11.15,PILOT,Obj,0,XY0631+3710_V1,0,0,99.785748,38.291133,0,spec-56331-GAC097N37V1_sp12-160.fits,4853.840626,2.730508216,-0.523145776,0.018695405,188.7507032,0.416284284,0.228763338,0.067887316,0.169325733,99.785748,38.291133,5.320000172,175922,118812160,J063908.57+381728.0,7/2/13,56331,56330,GAC097N37V1,12,160,99.785748,38.291133,0.31,5.32,10.2,17.48,11.35,Star,STAR,F9,8.60E-05,5.60E-05,ugrijhk,99,14,13.27,12.93,11.79,11.29,11.15,PILOT,Obj,0,XY0631+3710_V1,0,0,99.785748,38.291133,0,176.8718977,14.18763286,1.118322807,0.243888089,-49.5306901,0.213188148
spec-56345-HD102626N103010M01_sp03-109.fits,4526.013757,1.877147091,-1.087136636,0.074127091,46.71050182,0.126615159,0.073245687,0.023216395,0.275187877,155.267768,10.938191,17.37999916,189880,125603109,J102104.26+105617.4,21/2/13,56345,56344,HD102626N103010M01,3,109,155.267768,10.938191,3.22,17.38,31.13,59.53,55.34,Star,STAR,G9,5.72E-04,5.90E-05,gribvjh,15.53,14.77,14.51,16.06,15.06,13.21,12.64,LEGUE_LCH,Obj,UCAC4,116078209,0,0,155.267768,10.938191,0,230.1726727,51.16160688,-0.126886912,0,spec-56345-HD102626N103010M01_sp03-109.fits,4526.013757,1.877147091,-1.087136636,0.074127091,46.71050182,0.126615159,0.073245687,0.023216395,0.275187877,155.267768,10.938191,17.37999916,189880,125603109,J102104.26+105617.4,21/2/13,56345,56344,HD102626N103010M01,3,109,155.267768,10.938191,3.22,17.38,31.13,59.53,55.34,Star,STAR,G9,5.72E-04,5.90E-05,gribvjh,15.53,14.77,14.51,16.06,15.06,13.21,12.64,LEGUE_LCH,Obj,UCAC4,116078209,0,0,155.267768,10.938191,0,spec-56345-HD102626N103010M01_sp03-109.fits,4526.013757,1.877147091,-1.087136636,0.074127091,46.71050182,0.126615159,0.073245687,0.023216395,0.275187877,155.267768,10.938191,17.37999916,189880,125603109,J102104.26+105617.4,21/2/13,56345,56344,HD102626N103010M01,3,109,155.267768,10.938191,3.22,17.38,31.13,59.53,55.34,Star,STAR,G9,5.72E-04,5.90E-05,gribvjh,15.53,14.77,14.51,16.06,15.06,13.21,12.64,LEGUE_LCH,Obj,UCAC4,116078209,0,0,155.267768,10.938191,0,230.1726727,51.16160688,1.201658006,0.081550062,24.08735212,18.05139569
spec-56346-VB091S03V2_sp06-232.fits,4928.148024,3.235260135,-0.563264392,0.093839808,96.18783219,0.140396784,0.107821054,0.036110793,0.187516688,93.116859,-4.0511512,16.97999954,191292,126806232,J061228.04-040304.1,22/2/13,56346,56345,VB091S03V2,6,232,93.116859,-4.0511512,3.41,16.98,23.76,19.91,21.42,Star,STAR,G7,-5.00E-06,7.40E-05,ugrijhk,99,13.92,13.03,0,11.17,10.64,10.49,PILOT,Obj,0,VB0606-0320_V2,0,0,93.116859,-4.0511512,0,212.1105315,-10.51212683,-0.055740007,0,spec-56346-VB091S03V2_sp06-232.fits,4928.148024,3.235260135,-0.563264392,0.093839808,96.18783219,0.140396784,0.107821054,0.036110793,0.187516688,93.116859,-4.0511512,16.97999954,191292,126806232,J061228.04-040304.1,22/2/13,56346,56345,VB091S03V2,6,232,93.116859,-4.0511512,3.41,16.98,23.76,19.91,21.42,Star,STAR,G7,-5.00E-06,7.40E-05,ugrijhk,99,13.92,13.03,0,11.17,10.64,10.49,PILOT,Obj,0,VB0606-0320_V2,0,0,93.116859,-4.0511512,0,spec-56346-VB091S03V2_sp06-232.fits,4928.148024,3.235260135,-0.563264392,0.093839808,96.18783219,0.140396784,0.107821054,0.036110793,0.187516688,93.116859,-4.0511512,16.97999954,191292,126806232,J061228.04-040304.1,22/2/13,56346,56345,VB091S03V2,6,232,93.116859,-4.0511512,3.41,16.98,23.76,19.91,21.42,Star,STAR,G7,-5.00E-06,7.40E-05,ugrijhk,99,13.92,13.03,0,11.17,10.64,10.49,PILOT,Obj,0,VB0606-0320_V2,0,0,93.116859,-4.0511512,0,212.1105315,-10.51212683,1.017690905,0.14835627,24.08737908,83.28674423
spec-56346-VB091S03V2_sp06-237.fits,4709.310504,2.770562473,-0.420305188,-0.001612052,45.34377651,0.091827518,0.056636779,0.016163977,0.238565467,92.934072,-4.1458627,23.18000031,191294,126806237,J061144.17-040845.1,22/2/13,56346,56345,VB091S03V2,6,237,92.934072,-4.1458627,5.28,23.18,34.45,32.51,36.18,Star,STAR,K1,2.82E-04,4.90E-05,ugrijhk,99,13.66,12.51,0,10.32,9.68,9.5,PILOT,Obj,0,VB0606-0320_V2,0,0,92.934072,-4.1458627,0,212.1127179,-10.71756797,0.757239166,0.03099388,spec-56346-VB091S03V2_sp06-237.fits,4709.310504,2.770562473,-0.420305188,-0.001612052,45.34377651,0.091827518,0.056636779,0.016163977,0.238565467,92.934072,-4.1458627,23.18000031,191294,126806237,J061144.17-040845.1,22/2/13,56346,56345,VB091S03V2,6,237,92.934072,-4.1458627,5.28,23.18,34.45,32.51,36.18,Star,STAR,K1,2.82E-04,4.90E-05,ugrijhk,99,13.66,12.51,0,10.32,9.68,9.5,PILOT,Obj,0,VB0606-0320_V2,0,0,92.934072,-4.1458627,0,spec-56346-VB091S03V2_sp06-237.fits,4709.310504,2.770562473,-0.420305188,-0.001612052,45.34377651,0.091827518,0.056636779,0.016163977,0.238565467,92.934072,-4.1458627,23.18000031,191294,126806237,J061144.17-040845.1,22/2/13,56346,56345,VB091S03V2,6,237,92.934072,-4.1458627,5.28,23.18,34.45,32.51,36.18,Star,STAR,K1,2.82E-04,4.90E-05,ugrijhk,99,13.66,12.51,0,10.32,9.68,9.5,PILOT,Obj,0,VB0606-0320_V2,0,0,92.934072,-4.1458627,0,212.1127179,-10.71756797,1.045829311,0.080162603,-43.80457145,36.24420817
